listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
15999483,Magnificent Master Bedroom for Interview-Step2CS❤️,Private room in home,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTU5OTk0ODM%3D/original/737c9624-4e18-4eed-a1b2-a91200ea3907.jpeg,25,15856042,Vanessa,,,FALSE,39.9633,-75.1934,,,1,0,TRUE,"Bathtub,Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Window guards,Air conditioning,Indoor fireplace,Ceiling fan,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Pocket wifi,Refrigerator,Microwave,Mini fridge,Freezer,Stove,Laundromat nearby,Free street parking,Single level home,Luggage dropoff allowed,Long term stays allowed",,FALSE,1,Moderate,USD,15,0,404,4.78,4.9,4.9,4.8,5,4.7,4.8,4595,4595,71.6,71.6,0.167,0.191,12,12,13.7,13.7,61,46,304,365,2774,2774,72.8,72.8,0.4,0,29.3,29.3,0,0,36,0,54,90
15999589,Outstanding1옷room for Rotation Interview Step2CS❤️,Private room in home,private_room,https://a0.muscache.com/im/pictures/1ce4dfe6-fcf2-4ae8-9a28-7f92c6cd33bb.jpg,19,15856042,Vanessa,,,FALSE,39.9619,-75.1994,,,1,0,TRUE,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Iron,Clothing storage,TV,Air conditioning,Portable fans,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Pocket wifi,Laundromat nearby,Free street parking,Luggage dropoff allowed,Long term stays allowed",,FALSE,1,Moderate,USD,10,0,380,4.78,4.8,5,4.8,4.9,4.8,4.7,8535,8535,53.8,53.8,0.414,0,22.5,22.5,0,0,151,0,214,365,1463,1463,52.8,52.8,0.289,0,15.4,15.4,0,0,26,0,64,90
15999688,Peaceful 1옷room for Rotation Interview & Step2CS❤️,Private room in home,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-15999688/original/d74df18a-bc0a-44a5-b4f3-1c3105c9ec86.jpeg,19,15856042,Vanessa,,,FALSE,39.9638,-75.1957,,,1,0,TRUE,"Hair dryer,Shampoo,Hot water,Shower gel,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Free street parking,Luggage dropoff allowed",,FALSE,1,Moderate,USD,10,0,319,4.64,4.8,4.9,4.7,4.8,4.7,4.6,6381,6381,57,57,0.299,0,17.1,17.1,0,0,109,0,256,365,764,764,55.8,55.8,0.144,0,8.3,8.3,0,0,13,0,77,90
15999827,"Restful 1옷room for Rotation, Interview & Step2CS❤️",Private room in home,private_room,https://a0.muscache.com/im/pictures/9b86ccd7-9e0e-4c7d-b69e-116edd56f3b7.jpg,23,15856042,Vanessa,,,FALSE,39.9633,-75.1937,,,1,0,TRUE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Body soap,Bed linens,Free street parking,Ethernet connection,Laundromat nearby,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Shower gel,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker",,FALSE,1,Moderate,USD,0,0,257,4.85,4.9,4.9,4.8,5,4.8,4.8,1933,1933,49.2,49.2,0.104,0.13,5.3,5.3,6.6,6.6,38,72,327,365,0,0,44.8,44.8,0,0,0,0,0,0,0,0,90,90
16087310,Sleek 2 bedroom unit with parking plus car rental!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/623ed468-56b3-492b-8d30-c7255a45fe92.jpg,42,104848007,Ebony,,,TRUE,40.0635,-75.0633,6,2,7,1,TRUE,"Bathtub,Hair dryer,Cleaning products,Hot water,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,TV,Books and reading material,Pack ’n play/Travel crib,High chair,Children’s dinnerware,Board games,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Rice maker,Barbecue utensils,Dining table,Coffee,Private entrance,Laundromat nearby,Backyard,BBQ grill,Free parking on premises,Free street parking,Single level home,Long term stays allowed",,FALSE,1,Flexible,USD,100,0,76,4.89,4.9,4.9,4.9,5,4.7,4.7,2956,2956,150.4,150.4,0.047,0,7,7,0,0,17,0,348,365,680,680,147.9,147.9,0.044,0,6.4,6.4,0,0,4,0,86,90
16164514,Sweet Private Solar Suite - Santorini,Entire guest suite,entire_home,https://a0.muscache.com/im/pictures/a615b40d-f3a7-4df5-b207-2d7b14457ab5.jpg,31,2910669,Leslie,2226030,Arman,TRUE,39.9507,-75.2141,2,1,1,1,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Books and reading material,Board games,Air conditioning,Ceiling fan,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Hot water kettle,Coffee maker,Toaster,Dining table,Coffee,Laundromat nearby,Free parking on premises,Free street parking,Luggage dropoff allowed",,FALSE,2,Moderate,USD,50,10,150,4.97,5,5,5,5,4.9,4.9,12981,12981,90.1,90.1,0.37,0.41,34.6,34.6,38.4,38.4,135,36,230,365,2891,2891,93.6,93.6,0.333,0,31,31,0,0,30,0,60,90
16201700,"Private, Cozy & Comfortable In-law Suite",Private room in home,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-16201700/original/c1d963ec-8c4b-4b41-8918-97f0ebe6ce41.jpeg,12,36238068,Lidiya,,,TRUE,40.0461,-75.1603,,,2,0,FALSE,"Bathtub,Cleaning products,Body soap,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,Books and reading material,Air conditioning,Air conditioning,Portable fans,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Dining table,Coffee,Outdoor furniture,Free parking on premises,Free street parking,Luggage dropoff allowed,Long term stays allowed",,FALSE,31,Moderate,USD,0,0,9,4.89,4.9,5,4.9,5,4.8,4.9,7599,7599,30.5,30.5,0.677,0.992,20.8,20.8,30.5,30.5,247,116,118,365,1480,1480,29.2,29.2,0.556,0.962,16.4,16.4,28.5,28.5,50,38,40,90
16295992,Spacious and Modern Urban Retreat in Philly Art Museum Area,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/5b1fb06e-2a7a-4e05-9327-ec02aec55a52.jpg,43,1897267,Eric,,,TRUE,39.9721,-75.1673,12,5,6,2,TRUE,"Hair dryer,Shampoo,Body soap,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,High chair,Air conditioning,Ceiling fan,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Dining table,Free street parking",,FALSE,2,Strict,USD,140,0,211,4.89,4.9,5,4.9,5,4.6,4.8,36495,36495,423.6,423.6,0.216,0,94.2,94.2,0,0,79,0,286,365,5401,5401,435.9,435.9,0.122,0,56.9,56.9,0,0,11,0,79,90
16321256,Charming Graduate Hospital Townhouse,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/0b117eed-5a9f-4ac2-aab9-05ffec134d4e.jpg,35,28469020,Samantha,,,TRUE,39.9419,-75.1781,6,3,3,3,TRUE,"Wifi,Bathtub,Cleaning products,Body soap,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Exercise equipment,Books and reading material,Children’s books and toys,Children’s dinnerware,Changing table,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Coffee maker,Patio or balcony,Free parking on premises,Free street parking,Pets allowed,Luggage dropoff allowed",,FALSE,3,Moderate,USD,150,0,67,4.91,4.8,4.9,4.8,4.9,5,4.8,50364,50364,449.2,449.2,0.29,0.292,130.6,130.6,131.3,131.3,106,2,259,365,17579,17579,424.3,424.3,0.433,0.443,183.7,183.7,187.8,187.8,39,2,51,90
16411359,"Large Open Floorplan, HUGE Roof Deck, Next to Park",Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-16411359/original/424e6dae-ffc8-470d-99af-660c55c15985.jpeg,27,107535969,Anne,23587058,Sean,TRUE,39.9372,-75.1757,12,4,6,3,TRUE,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Patio or balcony,Backyard,BBQ grill,Free street parking,Pets allowed",,FALSE,2,Strict,USD,150,0,178,4.82,4.9,5,4.8,5,4.6,4.8,85174,85174,452.9,452.9,0.49,0.493,218.6,218.6,219.8,219.8,179,2,186,365,20409,20409,394.5,394.5,0.522,0.534,205.1,205.1,209.8,209.8,47,2,43,90
16561455,Luxurious Cozy Accommodation near Center City,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/06e5c41c-f3d8-4bc7-a228-616c08f56112.jpg,9,33761820,Ali,144833666,Aliyah,FALSE,39.9695,-75.167,,,1,0,TRUE,"Bathtub,Hair dryer,Shampoo,Hot water,Essentials,Hangers,Bed linens,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Refrigerator,Microwave,Dishes and silverware,Coffee maker,Patio or balcony,Free street parking,Paid parking off premises,Luggage dropoff allowed",,FALSE,1,Firm,USD,15,0,959,4.66,4.7,4.8,4.8,4.9,4.7,4.7,12040,12040,71.4,71.4,0.436,0,31.2,31.2,0,0,159,0,206,365,2526,2526,67.1,67.1,0.411,0,26.6,26.6,0,0,37,0,53,90
16561456,A Private & Spacious Room near the Art Museum,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/664fda2d-aa87-46c6-ab65-696f59e76ec2.jpg,11,33761820,Ali,144833666,Aliyah,FALSE,39.9695,-75.1659,,,1,0,TRUE,"Hair dryer,Shampoo,Hot water,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Dishes and silverware,Coffee maker,Patio or balcony,Free street parking,Paid parking off premises,Luggage dropoff allowed",,FALSE,1,Firm,USD,15,0,738,4.62,4.7,4.9,4.7,4.8,4.7,4.7,12932,12932,70.7,70.7,0.477,0,33.9,33.9,0,0,174,0,191,365,2175,2175,65.6,65.6,0.367,0,23.2,23.2,0,0,33,0,57,90
16637206,Stylish 1 Bedroom Apt Close to Everything,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/872bb1be-c20f-46e8-a064-75a1c7f8a36f.jpg,15,14162362,Melissa,40733786,Jill,FALSE,39.9411,-75.1583,3,1,1,1,TRUE,"TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Books and reading material,Ceiling fan,Conditioner,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Private entrance,Bathtub,Blender,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Toaster",FALSE,FALSE,2,Moderate,USD,70,0,283,4.98,5,5,5,5,4.9,4.9,24859,24859,150.5,150.5,0.425,0.427,60.6,60.6,61,61,155,2,210,365,468,468,184.9,184.9,0.022,0,4.4,4.4,0,0,2,0,88,90
16644043,Light and spacious King Room,Private room in home,private_room,https://a0.muscache.com/im/pictures/d9e00dd8-85b3-46ea-bbc4-5c96a6918734.jpg,12,33834060,Carey,,,TRUE,40.0515,-75.1857,,,1,0,TRUE,"Bathtub,Hair dryer,Shampoo,Hot water,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,TV,Books and reading material,Pack ’n play/Travel crib,Children’s books and toys,High chair,Outlet covers,Board games,Air conditioning,Ceiling fan,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Microwave,Dishes and silverware,Mini fridge,Hot water kettle,Coffee maker,Coffee,Backyard,Outdoor dining area,Free street parking",,FALSE,1,Flexible,USD,5,0,178,4.97,5,5,5,5,5,5,15485,15485,73.7,73.7,0.562,0,41.8,41.8,0,0,205,0,160,365,3080,3080,72.8,72.8,0.467,0,33.7,33.7,0,0,42,0,48,90
16648795,3 bedroom suite for your family or group,Private room in home,private_room,https://a0.muscache.com/im/pictures/2cbcf5fa-3f81-4e98-a258-e725ba3d80ba.jpg,16,33834060,Carey,,,TRUE,40.0502,-75.185,,3,3,0,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Crib,Pack ’n play/Travel crib,Children’s books and toys,High chair,Air conditioning,Ceiling fan,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Dishes and silverware,Mini fridge,Hot water kettle,Coffee maker,Coffee,Patio or balcony,Backyard,Free street parking,Luggage dropoff allowed",,FALSE,1,Flexible,USD,10,0,89,4.94,5,4.9,5,5,4.9,5,35831,35831,152.2,152.2,0.636,0.637,96.7,96.7,97,97,232,1,133,365,8762,8762,150.2,150.2,0.633,0,95.9,95.9,0,0,57,0,33,90
16665084,South Philly Hideaway - The Dreamer,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/fe5ca8d9-f2d4-4aa7-9a6b-c2f355e4fed0.jpg,12,110218268,Joseph,118288346,Chia-Po,FALSE,39.9372,-75.1666,,,1,0,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,TV,Air conditioning,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Refrigerator,Microwave,Free street parking,Hot tub,Luggage dropoff allowed",,FALSE,1,Firm,USD,18,0,627,4.58,4.7,4.9,4.6,4.8,4.5,4.6,12567,12567,93,93,0.345,0,32.8,32.8,0,0,126,0,239,365,1283,1283,83.8,83.8,0.167,0,13.5,13.5,0,0,15,0,75,90
16665267,South Philly Hideaway - The Executive,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/8b3a2e08-aa7a-4474-bf84-e383cb54ceb8.jpg,12,110218268,Joseph,118288346,Chia-Po,FALSE,39.9378,-75.1661,,,1,0,TRUE,"Bathtub,Hair dryer,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Refrigerator,Microwave,Free street parking",,FALSE,1,Firm,USD,15,0,565,4.65,4.8,4.9,4.7,4.8,4.6,4.7,8203,8203,78,78,0.288,0,21.4,21.4,0,0,105,0,260,365,2219,2219,78.6,78.6,0.333,0,23.5,23.5,0,0,30,0,60,90
16665411,South Philly Hideaway - The Jetsetter,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/1f8ec567-0e1d-4b8e-a864-6de117aa8c0b.jpg,11,110218268,Joseph,118288346,Chia-Po,FALSE,39.9374,-75.1662,,,1,0,TRUE,"Hair dryer,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,TV,Air conditioning,Air conditioning,Portable fans,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Refrigerator,Free street parking",,FALSE,1,Firm,USD,15,0,558,4.6,4.7,4.9,4.7,4.8,4.5,4.6,7491,7491,73.2,73.2,0.263,0,19.5,19.5,0,0,96,0,269,365,1640,1640,68.1,68.1,0.256,0,17.4,17.4,0,0,23,0,67,90
16838309,Serene room,Private room in home,private_room,https://a0.muscache.com/im/pictures/f2f63705-8c83-4a1e-9841-448b69a013ad.jpg,26,3909529,Julie,,,TRUE,40.0579,-75.1845,,,1,0,TRUE,"Bathtub,Cleaning products,Shampoo,Body soap,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Rice maker,Dining table,Coffee,Laundromat nearby,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,Free street parking,Luggage dropoff allowed,Long term stays allowed",,FALSE,3,Moderate,USD,0,0,73,4.77,4.8,5,4.6,4.9,4.9,4.8,7086,7086,54.1,54.1,0.356,0.406,19.4,19.4,22.1,22.1,130,45,235,365,843,843,56.9,56.9,0.167,0.197,9.4,9.4,11.1,11.1,15,14,75,90
16899794,Private&front 2nd floor BedRoom with Roofdeck,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/653a8008-241b-4f1a-b8b5-28e9f62af6f4.jpg,12,18010261,Mabel,166230275,Gary,FALSE,39.9709,-75.1664,,,1,0,TRUE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",,FALSE,,Firm,USD,,,23,4.78,4.7,4.8,4.8,4.8,4.7,4.9,1507,1507,27.5,27.5,0.153,0.189,4.1,4.1,5.1,5.1,56,68,309,365,0,0,27.8,27.8,0,0,0,0,0,0,0,67,90,90
16975558,Private and cozy basement,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/1bb8ec42-feeb-4925-b874-f018c57f4161.jpg,9,75299144,Nelly,,,TRUE,40.0272,-75.0826,2,1,1,1,TRUE,"TV,Children’s books and toys,Wifi,Air conditioning,Kitchen,Free parking on premises,Pets allowed,Hot water,Conditioner,Bed linens,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Stove,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Private entrance",,,1,Strict,USD,0,0,267,4.79,4.9,4.9,4.8,4.9,4.5,4.7,4422,4422,100.3,100.3,0.14,0,12.1,12.1,0,0,51,0,314,365,0,0,114.6,114.6,0,0,0,0,0,0,0,0,90,90
17185149,"Clem’s 2-Rm Suite-Walk to Museums, U of P & Drexel",Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/9cdfd108-f189-4285-a9b2-2e7358b05de7.jpg,7,71853889,Beth,,,TRUE,39.9628,-75.1978,,2,3,0,TRUE,"Bathtub,Hair dryer,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,Books and reading material,Crib,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Heating,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Coffee,Laundromat nearby,Patio or balcony,Free street parking,Paid parking off premises,Luggage dropoff allowed",,FALSE,1,Moderate,USD,0,0,750,4.91,5,5,4.9,5,4.9,4.9,16064,16064,55,55,0.8,0,44,44,0,0,292,0,73,365,3767,3767,55.6,55.6,0.756,0,41.9,41.9,0,0,68,0,22,90
17223974,2 BR Private Unit Charming Convenient Univ. Apt.,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTcyMjM5NzQ%3D/original/8dc62f64-eac8-4fec-bc38-8ea5b696b552.jpeg,23,20215494,Malyka,"34011984,61761519","Zahmu,Sarahn",TRUE,39.9528,-75.2217,5,2,3,1,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Children’s dinnerware,Outlet covers,Baby safety gates,Babysitter recommendations,Air conditioning,Ceiling fan,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Coffee,Private entrance,Backyard,Outdoor furniture,Free street parking,Luggage dropoff allowed,Long term stays allowed",,FALSE,2,Flexible,USD,60,0,424,4.87,4.9,4.9,4.8,5,4.7,4.9,29386,29386,100.3,100.3,0.668,0,67.9,67.9,0,0,244,0,121,365,7025,7025,108.4,108.4,0.611,0,67.4,67.4,0,0,55,0,35,90
17317082,Charming Blue Room for one or two,Private room in home,private_room,https://a0.muscache.com/im/pictures/9981be87-c5fd-4f01-bc57-348c0b05949d.jpg,12,33834060,Carey,,,TRUE,40.0514,-75.1848,,,1,0,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,Crib,Children’s books and toys,High chair,Air conditioning,Ceiling fan,Portable fans,Heating,Smoke alarm,First aid kit,Wifi,Dedicated workspace,Kitchen,Microwave,Dishes and silverware,Mini fridge,Hot water kettle,Coffee maker,Coffee,Laundromat nearby,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,Free street parking",,FALSE,1,Flexible,USD,5,0,280,4.98,5,5,5,5,5,5,13716,13716,52,52,0.701,0,36.7,36.7,0,0,256,0,109,365,2749,2749,51,51,0.6,0,29.9,29.9,0,0,54,0,36,90
17317431,Peaceful space for one in the Monk Room,Private room in home,private_room,https://a0.muscache.com/im/pictures/3103518d-9e66-4b52-9868-603f78b7dd27.jpg,6,33834060,Carey,,,TRUE,40.0513,-75.185,,,1,0,TRUE,"Bathtub,Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Pack ’n play/Travel crib,Children’s books and toys,High chair,Outlet covers,Air conditioning,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Microwave,Dishes and silverware,Mini fridge,Hot water kettle,Coffee maker,Coffee,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,Free street parking",,FALSE,1,Flexible,USD,5,0,277,4.99,5,5,5,5,4.9,5,11182,11182,41.2,41.2,0.723,0,29.8,29.8,0,0,264,0,101,365,2800,2800,41.1,41.1,0.733,0,30.2,30.2,0,0,66,0,24,90
